,gender,age,income,transaction_frequency,average_transaction_amount,click_rate,completion_rate,cluster,offer_received_A,offer_received_B,offer_received_C,offer_received_D,offer_received_E,offer_received_F,offer_received_G,offer_received_H,offer_received_I,offer_received_J,offer_viewed_A,offer_viewed_B,offer_viewed_C,offer_viewed_D,offer_viewed_E,offer_viewed_F,offer_viewed_G,offer_viewed_H,offer_viewed_I,offer_viewed_J,offer_completed_A,offer_completed_B,offer_completed_C,offer_completed_D,offer_completed_E,offer_completed_F,offer_completed_G,offer_completed_H,offer_completed_I,offer_completed_J
139,1.0,51,85000.0,8.0,22.5,0.6,0.6,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
140,1.0,53,85000.0,8.0,22.13625,0.8,0.8,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0
141,0.0,51,92000.0,15.0,22.061333333333337,1.0,1.0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,2,0,2,0
142,0.0,48,44000.0,18.0,3.232222222222222,0.8,0.4,2,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
143,0.0,52,72000.0,3.0,22.016666666666666,1.0,0.5,1,0,0,0,1,2,0,0,2,0,1,0,0,0,1,2,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1
144,0.0,62,53000.0,10.0,12.556000000000001,0.75,0.75,2,2,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
145,0.0,42,62000.0,4.0,3.0300000000000002,0.2,0.0,2,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0.0,55,65000.0,7.0,2.384285714285714,1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1.0,27,50000.0,8.0,11.222500000000002,1.0,0.5,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
148,0.0,68,107000.0,8.0,31.715000000000003,0.4,0.4,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
149,1.0,74,83000.0,1.0,25.69,0.5,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
150,0.0,77,66000.0,26.0,3.351153846153846,0.5,0.8333333333333334,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,1
151,0.0,35,72000.0,14.0,18.682857142857138,0.6,1.0,2,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,1
152,1.0,50,69000.0,10.0,18.496000000000002,1.0,0.6,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
153,0.0,45,94000.0,6.0,27.15166666666666,0.8,0.6,2,1,0,2,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
154,0.0,82,87000.0,8.0,19.455,1.0,0.0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0.0,40,57000.0,4.0,19.987499999999997,1.0,0.25,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
156,0.0,66,34000.0,4.0,2.65,0.6666666666666666,0.0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
157,0.0,52,63000.0,2.0,3.09,0.6666666666666666,0.0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1.0,57,89000.0,9.0,25.186666666666667,0.6,0.8,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,1,0,0,0
159,0.0,68,69000.0,9.0,15.892222222222225,0.75,0.75,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
160,0.0,21,52000.0,5.0,2.7960000000000003,0.75,0.5,2,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
161,0.0,61,44000.0,8.0,2.2125,0.5,0.3333333333333333,2,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
162,1.0,58,54000.0,6.0,3.5833333333333335,0.4,0.0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1.0,67,54000.0,7.0,2.4828571428571427,0.75,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
164,0.0,24,61000.0,10.0,15.541999999999998,0.4,0.4,2,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
165,0.0,26,35000.0,4.0,2.5249999999999995,0.6,0.0,2,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
166,1.0,71,105000.0,9.0,23.585555555555555,0.75,1.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
167,1.0,69,64000.0,9.0,16.276666666666667,0.8,0.8,0,1,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1
168,0.0,81,93000.0,0.0,0.0,1.0,0.0,1,0,1,1,0,1,0,2,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
169,0.0,62,73000.0,11.0,21.10818181818182,1.0,0.6,1,1,0,1,2,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
170,0.0,38,74000.0,8.0,99.59625,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
171,0.0,61,82000.0,3.0,20.883333333333336,0.3333333333333333,0.3333333333333333,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172,1.0,52,92000.0,1.0,23.59,1.0,0.75,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
173,0.0,50,70000.0,10.0,21.867,1.0,0.75,1,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0
174,0.0,54,118000.0,7.0,26.515714285714285,1.0,0.6,1,2,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0
175,1.0,75,109000.0,2.0,18.52,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
176,0.0,82,73000.0,8.0,4.5375000000000005,0.5,0.16666666666666666,2,1,0,1,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,0.0,64,38000.0,5.0,2.1079999999999997,0.5,0.0,2,0,0,2,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1.0,54,99000.0,7.0,23.311428571428568,0.8333333333333334,0.5,0,1,0,3,0,0,1,0,0,1,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
179,0.0,82,72000.0,3.0,5.4766666666666675,0.5,0.5,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
180,0.0,90,45000.0,5.0,2.1519999999999997,0.5,0.25,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
181,1.0,34,67000.0,7.0,2.722857142857143,0.6,0.0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
182,0.0,44,53000.0,6.0,11.553333333333333,1.0,0.3333333333333333,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
183,1.0,79,106000.0,0.0,0.0,0.5,0.0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1.0,58,95000.0,11.0,29.184545454545457,0.4,0.6,0,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
185,1.0,47,74000.0,14.0,18.192142857142855,0.6666666666666666,0.6666666666666666,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
186,1.0,60,59000.0,7.0,3.5142857142857147,0.5,0.16666666666666666,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
187,0.0,83,54000.0,13.0,12.676153846153845,0.75,0.5,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
188,1.0,74,103000.0,0.0,0.0,0.5,0.0,0,0,1,0,1,0,2,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0.0,89,101000.0,5.0,32.104,0.75,0.25,2,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
190,0.0,68,62000.0,9.0,15.81111111111111,1.0,1.0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,2,0,1,0
191,1.0,63,110000.0,5.0,20.534,0.4,0.6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
192,1.0,40,51000.0,5.0,14.440000000000001,1.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
193,1.0,79,99000.0,7.0,23.12142857142857,0.75,0.25,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
194,0.0,71,30000.0,5.0,2.498,0.3333333333333333,0.0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,1.0,76,114000.0,7.0,26.16857142857143,0.6666666666666666,0.8333333333333334,0,2,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1
196,0.0,89,96000.0,6.0,23.421666666666667,1.0,0.8,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
197,0.0,63,36000.0,6.0,2.0266666666666664,0.6666666666666666,0.16666666666666666,2,1,0,1,1,0,2,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
198,0.0,41,83000.0,0.0,0.0,1.0,0.0,1,0,0,1,0,2,0,1,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
199,1.0,71,56000.0,10.0,16.416,0.8333333333333334,1.0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,1,1,0,2,1
200,0.0,44,36000.0,6.0,3.5933333333333337,0.5,0.16666666666666666,2,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
201,0.0,25,73000.0,10.0,6.986999999999999,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,0.0,27,70000.0,5.0,2.6580000000000004,0.5,0.0,2,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0.0,67,106000.0,6.0,28.645,0.8,0.2,2,0,2,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
204,1.0,77,80000.0,10.0,22.236,1.0,0.8333333333333334,0,0,0,1,1,2,0,0,0,1,1,0,0,1,1,2,0,0,0,1,1,0,0,0,1,2,0,0,0,1,1
205,1.0,68,66000.0,10.0,14.528000000000002,1.0,1.0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,1,0,0,2,0,0,1,0,1,0,1,0,0,2,0,0,1
206,0.0,37,64000.0,16.0,16.335625,0.8,0.6,2,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
207,0.0,55,60000.0,6.0,2.5549999999999997,0.25,0.0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
208,0.0,30,54000.0,20.0,35.0235,1.0,0.8333333333333334,1,0,1,0,0,0,3,1,1,0,0,0,1,0,0,0,3,1,1,0,0,0,1,0,0,0,3,1,0,0,0
209,0.0,51,54000.0,19.0,13.275263157894734,0.8333333333333334,0.6666666666666666,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
210,1.0,47,92000.0,2.0,33.075,1.0,0.25,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
211,0.0,49,48000.0,8.0,2.4050000000000002,0.8,0.2,2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
212,0.0,32,38000.0,18.0,9.575,0.8333333333333334,0.6666666666666666,2,0,3,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0
213,0.0,30,69000.0,8.0,20.97375,0.5,0.75,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
214,0.0,47,86000.0,11.0,21.959090909090907,1.0,0.75,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
215,0.0,34,34000.0,12.0,7.402500000000001,1.0,0.75,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0
216,1.0,78,101000.0,5.0,37.458,0.3333333333333333,1.0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
217,1.0,85,71000.0,15.0,18.278,0.5,0.3333333333333333,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
218,1.0,75,69000.0,8.0,15.232500000000002,1.0,0.6666666666666666,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1
219,1.0,76,71000.0,14.0,17.152857142857144,0.8,1.0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,2,0,1,0
220,1.0,89,59000.0,4.0,14.129999999999999,1.0,0.6666666666666666,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
221,0.0,58,70000.0,6.0,5.068333333333333,0.8333333333333334,0.3333333333333333,2,1,1,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0
222,0.0,23,49000.0,22.0,3.4072727272727277,1.0,0.6,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
223,0.0,58,53000.0,10.0,12.265,1.0,0.6,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0
224,1.0,64,95000.0,7.0,25.71142857142857,0.6,0.8,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,2,0
225,0.0,72,39000.0,10.0,9.614,0.8,0.8,2,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0
226,1.0,66,72000.0,6.0,18.974999999999998,1.0,1.0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0
227,1.0,49,68000.0,6.0,2.4149999999999996,0.3333333333333333,0.0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
228,0.0,43,71000.0,10.0,20.45,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
229,0.0,58,39000.0,5.0,1.008,0.4,0.0,2,2,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0.0,43,76000.0,9.0,17.462222222222223,1.0,0.6,1,0,0,1,2,1,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0
231,1.0,56,87000.0,11.0,20.314545454545456,0.5,0.75,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
232,1.0,69,118000.0,2.0,27.05,0.5,0.25,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
233,0.0,81,70000.0,9.0,17.104444444444443,0.75,0.75,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
234,0.0,42,91000.0,6.0,23.33,0.8,0.6,2,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
235,0.0,75,71000.0,17.0,2.974117647058823,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236,0.0,62,73000.0,7.0,3.89,0.6666666666666666,0.16666666666666666,2,1,2,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237,1.0,55,54000.0,14.0,15.747857142857143,1.0,1.0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,2,1,0,1,0,0,1
238,0.0,65,39000.0,8.0,10.302499999999998,0.6666666666666666,0.6666666666666666,2,1,0,0,2,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0
239,0.0,52,46000.0,10.0,14.163999999999998,0.3333333333333333,0.3333333333333333,2,1,1,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
240,1.0,30,40000.0,8.0,13.848749999999999,1.0,0.6,0,0,1,1,2,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0
241,1.0,74,75000.0,5.0,19.894000000000002,0.5,0.5,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
242,1.0,100,63000.0,14.0,15.544285714285715,1.0,0.5,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0
243,1.0,26,40000.0,14.0,43.60857142857144,0.4,1.0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1
244,1.0,56,53000.0,7.0,11.958571428571428,1.0,0.6666666666666666,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
245,0.0,50,90000.0,3.0,33.193333333333335,0.8333333333333334,0.5,2,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
246,0.0,73,95000.0,3.0,23.813333333333333,0.4,0.4,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
247,1.0,49,74000.0,4.0,25.1575,0.5,0.5,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
248,0.0,37,50000.0,10.0,12.562000000000001,1.0,0.6,1,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0
249,0.0,65,57000.0,22.0,14.000454545454545,1.0,0.6,1,1,0,2,0,0,1,1,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
250,1.0,64,81000.0,9.0,21.08777777777778,1.0,0.8,0,2,1,1,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0
251,1.0,48,53000.0,4.0,13.9975,0.75,0.75,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
252,0.0,20,32000.0,12.0,7.808333333333333,0.6,0.6,2,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0
253,0.0,46,40000.0,11.0,11.573636363636364,1.0,0.6666666666666666,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
254,0.0,24,69000.0,14.0,4.808571428571428,0.5,0.5,2,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
255,0.0,71,95000.0,14.0,23.797142857142855,1.0,0.5,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1
256,1.0,50,78000.0,0.0,0.0,1.0,0.0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
257,0.0,37,92000.0,8.0,23.94875,0.6666666666666666,0.6666666666666666,2,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
258,1.0,57,81000.0,7.0,18.448571428571427,0.6666666666666666,0.8333333333333334,0,2,0,1,0,2,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,2,1,0,0,0,0
259,0.0,52,85000.0,7.0,20.392857142857142,0.75,0.75,2,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
260,0.0,41,41000.0,8.0,2.7887500000000003,0.5,0.0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
261,1.0,66,74000.0,6.0,17.916666666666668,0.6666666666666666,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
262,1.0,66,87000.0,8.0,21.725,1.0,0.6,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
263,1.0,68,120000.0,6.0,27.42,0.6666666666666666,0.6666666666666666,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
264,0.0,20,70000.0,9.0,2.1988888888888884,0.6666666666666666,0.0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0.0,43,42000.0,16.0,4.045625,0.4,0.2,2,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
266,0.0,73,38000.0,12.0,8.7325,0.8,0.8,2,0,0,0,2,2,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0
267,1.0,42,56000.0,10.0,14.662,1.0,0.75,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
268,0.0,82,110000.0,9.0,24.716666666666665,1.0,0.3333333333333333,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,1,0
269,1.0,70,92000.0,5.0,27.115999999999996,0.25,0.5,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
270,1.0,42,71000.0,4.0,16.6675,1.0,0.6666666666666666,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
271,0.0,48,62000.0,8.0,15.7025,1.0,0.3333333333333333,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
272,1.0,53,93000.0,10.0,22.235000000000003,1.0,1.0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,3,0
273,0.0,64,67000.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
274,0.0,79,90000.0,6.0,14.608333333333334,1.0,0.6666666666666666,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
275,0.0,51,55000.0,13.0,2.3761538461538465,0.6666666666666666,0.0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276,1.0,45,88000.0,0.0,0.0,0.8,0.0,0,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
277,1.0,48,105000.0,4.0,24.1125,0.3333333333333333,0.6666666666666666,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
278,1.0,54,119000.0,8.0,22.645000000000003,0.6,0.4,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0
279,0.0,52,48000.0,9.0,3.488888888888889,0.5,0.16666666666666666,2,0,1,2,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
280,0.0,28,68000.0,14.0,12.272142857142855,0.6666666666666666,0.16666666666666666,2,1,1,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
