,gender,age,income,transaction_frequency,average_transaction_amount,click_rate,completion_rate,offer_received_A,offer_received_B,offer_received_C,offer_received_D,offer_received_E,offer_received_F,offer_received_G,offer_received_H,offer_received_I,offer_received_J,offer_viewed_A,offer_viewed_B,offer_viewed_C,offer_viewed_D,offer_viewed_E,offer_viewed_F,offer_viewed_G,offer_viewed_H,offer_viewed_I,offer_viewed_J,cluster_0,cluster_1,cluster_2
2238,0.0,0.3132530120481928,0.6,0.25,0.040430888726456546,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.2,0.0,0.0,1.0,0.0
11908,1.0,0.4698795180722891,0.9777777777777777,0.19444444444444442,0.05269136693151578,0.6666666666666666,0.6666666666666666,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.4,0.0,1.0,0.0,0.0
14473,0.0,0.3614457831325302,0.19999999999999996,0.19444444444444442,0.006831651525651127,0.6,0.2,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
2948,0.0,0.18072289156626506,0.23333333333333328,0.08333333333333333,0.00347014567228535,0.5,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13763,0.0,0.5060240963855421,0.9222222222222222,0.19444444444444442,0.07084792851288965,0.6,0.4,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8157,0.0,0.5542168674698795,0.4666666666666667,0.38888888888888884,0.0402320673102785,1.0,1.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0
13875,0.0,0.5662650602409639,0.4444444444444444,0.08333333333333333,0.0067630924166242135,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
11030,1.0,0.22891566265060245,0.1777777777777778,0.2777777777777778,0.024643940904157537,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.25,1.0,0.0,0.0
14020,1.0,0.7710843373493976,0.6,0.38888888888888884,0.05228950507706572,1.0,0.8333333333333334,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.25,1.0,0.0,0.0
7194,0.0,0.3975903614457831,0.24444444444444446,0.1388888888888889,0.046399539282787346,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.25,0.0,1.0,0.0
3098,0.0,0.6987951807228916,0.9777777777777777,0.08333333333333333,0.04073360356169846,0.8,0.4,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0
5848,0.0,0.6867469879518072,0.21111111111111114,0.16666666666666666,0.005256901529079083,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.4,0.0,0.0,0.0,1.0,0.0
5030,1.0,0.37349397590361444,0.06666666666666665,0.3611111111111111,0.0046020606190717165,0.5,0.16666666666666666,0.0,0.25,0.75,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0
10705,0.0,0.7228915662650602,0.06666666666666665,0.16666666666666666,0.003414771007302073,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
1434,0.0,0.5903614457831325,0.7444444444444444,0.2777777777777778,0.055308215385296934,0.8,0.8,0.0,0.0,0.0,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0
14594,1.0,0.5180722891566265,0.5666666666666667,0.027777777777777776,0.04403393359470176,1.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
92,0.0,0.42168674698795183,0.7333333333333333,0.1388888888888889,0.061505747890225275,1.0,0.8,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.25,0.0,1.0,0.0
11190,0.0,0.42168674698795183,0.28888888888888886,0.16666666666666666,0.03565759260489808,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.25,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11884,0.0,0.9397590361445785,0.6555555555555556,0.3333333333333333,0.04822579573393581,0.6,1.0,0.0,0.0,0.0,0.5,0.2,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.0,0.0
13702,1.0,0.02409638554216867,0.19999999999999996,0.38888888888888884,0.029291615642868224,0.5,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.2,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.0,1.0,0.0,0.0
10717,0.0,0.5783132530120482,0.2222222222222222,0.1111111111111111,0.006871995924424658,0.5,0.0,0.0,0.25,0.25,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
3154,1.0,0.21686746987951808,0.055555555555555525,0.5277777777777778,0.017603314552578537,0.6,0.2,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,1.0,0.0,0.0
13770,0.0,0.5060240963855421,0.18888888888888888,0.19444444444444442,0.007765110163940653,0.6666666666666666,0.0,0.0,0.25,0.25,0.0,0.2,0.0,0.0,0.2,0.2,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0
5912,0.0,0.4819277108433735,0.6555555555555556,0.2222222222222222,0.0561222229605511,0.5,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0
8237,0.0,0.27710843373493976,0.4666666666666667,0.25,0.008284049881498218,0.5,0.3333333333333333,0.0,0.25,0.25,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0
12163,0.0,0.13253012048192772,0.2222222222222222,0.08333333333333333,0.009745941037056725,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13830,0.0,0.3493975903614458,0.011111111111111072,0.1111111111111111,0.010260925421401203,0.5,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
4057,1.0,0.2650602409638554,0.7333333333333333,0.2777777777777778,0.05446652047755113,1.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4,0.2,0.25,1.0,0.0,0.0
8119,0.0,0.4457831325301205,0.34444444444444444,0.5,0.008995306689505642,0.75,0.5,0.25,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0
6909,1.0,0.5903614457831325,0.5444444444444444,0.08333333333333333,0.036554662177627165,1.0,0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4,0.25,1.0,0.0,0.0
6011,0.0,0.6867469879518072,0.18888888888888888,0.1388888888888889,0.006609520012403926,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.25,0.0,0.0,1.0
9194,0.0,0.8795180722891567,0.1111111111111111,0.3611111111111111,0.0043515967497627425,0.6,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
3898,0.0,0.6265060240963856,0.5888888888888889,0.1388888888888889,0.04204930560170112,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.0,1.0,0.0
1084,1.0,0.40963855421686746,0.33333333333333337,0.3055555555555555,0.03802930628633333,0.4,0.8,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0
3780,0.0,0.6024096385542169,0.24444444444444446,0.25,0.14871420027908835,1.0,1.0,0.0,0.25,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.25,0.0,1.0,0.0
2777,1.0,0.7349397590361446,0.4,0.2777777777777778,0.045692958557600735,1.0,0.75,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.2,0.0,0.0,1.0,0.0,0.0
6173,1.0,0.8433734939759037,0.2666666666666666,0.38888888888888884,0.029419768438972378,1.0,0.6,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.2,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.2,0.0,0.0,1.0,0.0,0.0
428,1.0,0.5180722891566265,0.4111111111111111,0.5555555555555556,0.0406162092719339,1.0,0.8,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.0,1.0,0.0,0.0
5639,0.0,0.3855421686746988,0.6666666666666666,0.3333333333333333,0.055046108637709396,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.0
7152,0.0,0.7228915662650602,0.30000000000000004,0.25,0.03723884692719832,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.25,0.0,0.0,1.0
8248,1.0,0.3614457831325302,0.08888888888888885,0.41666666666666663,0.0199082995547877,0.5,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0
8398,0.0,0.4457831325301205,0.28888888888888886,0.3055555555555555,0.13721640620437883,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.0,1.0,0.0
4786,0.0,0.5783132530120482,0.16666666666666663,0.3333333333333333,0.007654624522854969,0.75,0.25,0.0,0.25,0.0,0.0,0.2,0.0,0.25,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0
13469,1.0,0.3132530120481928,0.5666666666666667,0.2222222222222222,0.04595543446962146,1.0,0.5,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2698,1.0,0.5301204819277109,0.5777777777777778,0.19444444444444442,0.05824149049612536,1.0,1.0,0.0,0.0,0.0,0.25,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8368,0.0,0.1204819277108434,0.06666666666666665,0.08333333333333333,0.007110106983852747,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8060,0.0,0.5301204819277109,0.0222222222222222,0.16666666666666666,0.00593247244187506,0.8,0.2,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.4,0.0,0.0,0.0,1.0
408,0.0,0.3855421686746988,0.888888888888889,0.08333333333333333,0.07869109058556863,0.8333333333333334,0.5,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.2,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.2,0.2,0.0,0.0,0.0,1.0
7172,0.0,0.5903614457831325,0.7000000000000001,0.1388888888888889,0.05759851152900526,0.6666666666666666,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1608,0.0,0.036144578313253045,0.1777777777777778,0.5277777777777778,0.02521354219491183,1.0,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11210,1.0,0.49397590361445787,0.2777777777777778,0.1111111111111111,0.017282432941280707,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0
6810,0.0,0.7710843373493976,0.7444444444444444,0.2777777777777778,0.05619421002502935,1.0,0.75,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.4,0.0,0.0,1.0,0.0
3728,0.0,0.4457831325301205,0.28888888888888886,0.5555555555555556,0.006658249717589208,0.6,0.4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0
7306,1.0,0.7710843373493976,0.8777777777777779,0.3333333333333333,0.058972172385023745,0.8,1.0,0.0,0.5,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7539,0.0,0.7590361445783133,0.5111111111111111,0.25,0.037908265099440605,1.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,1.0,0.0
13262,0.0,0.6024096385542169,0.16666666666666663,0.19444444444444442,0.023820598742520467,1.0,0.6666666666666666,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8974,0.0,0.036144578313253045,0.033333333333333326,0.08333333333333333,0.005382417436374511,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,1.0
8692,1.0,0.5301204819277109,0.23333333333333328,0.05555555555555555,0.017243670675792414,1.0,0.0,0.0,0.25,0.0,0.25,0.2,0.25,0.0,0.2,0.0,0.25,0.0,0.25,0.0,0.25,0.3333333333333333,0.25,0.0,0.2,0.0,0.25,1.0,0.0,0.0
5494,0.0,0.19277108433734944,0.3222222222222222,0.5833333333333333,0.005772676980066175,1.0,0.6666666666666666,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0
949,0.0,0.5301204819277109,0.688888888888889,0.19444444444444442,0.059108499536434954,0.5,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
7251,0.0,0.5421686746987951,0.08888888888888885,0.16666666666666666,0.0076380121233599885,0.8,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,1.0
11020,0.0,0.20481927710843376,0.4,0.3611111111111111,0.04313601210404986,0.5,0.6666666666666666,0.25,0.0,0.25,0.0,0.4,0.25,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,1.0
2865,0.0,0.2650602409638554,0.3222222222222222,0.1388888888888889,0.005076749285666823,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,1.0,0.0
8786,0.0,0.4819277108433735,0.08888888888888885,0.2222222222222222,0.004598865926861143,1.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,1.0,0.0
8731,0.0,0.674698795180723,0.23333333333333328,0.1388888888888889,0.007451214920149734,0.25,0.25,0.0,0.0,0.0,0.25,0.2,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
3827,0.0,0.3614457831325302,0.0222222222222222,0.41666666666666663,0.014561321904002484,1.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.0,1.0,0.0
3617,0.0,0.42168674698795183,0.28888888888888886,0.1388888888888889,0.03449620129798216,0.8,0.6,0.0,0.25,0.25,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
7646,1.0,0.45783132530120485,0.30000000000000004,0.19444444444444442,0.042989725626445686,0.8,0.6,0.0,0.0,0.0,0.25,0.2,0.0,0.25,0.2,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.2,0.2,0.0,1.0,0.0,0.0
7634,0.0,0.32530120481927716,0.47777777777777775,0.611111111111111,0.008885116699589423,1.0,0.6666666666666666,0.25,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8400,0.0,0.18072289156626506,0.4444444444444444,0.6388888888888888,0.015282444497732526,0.8,0.6,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,1.0,0.0
13425,0.0,0.08433734939759038,0.1777777777777778,0.5,0.023651134688412914,1.0,0.6,0.25,0.0,0.5,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
9033,0.0,0.710843373493976,0.38888888888888884,0.25,0.03799194237097088,1.0,0.8,0.25,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.25,0.0,0.3333333333333333,0.0,0.25,0.0,0.2,0.0,0.0,1.0,0.0
1691,0.0,0.40963855421686746,0.1111111111111111,0.19444444444444442,0.009537099443405512,0.6666666666666666,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
7740,1.0,0.3012048192771084,0.08888888888888885,0.2222222222222222,0.028778213391808978,0.6,0.4,0.0,0.25,0.0,0.0,0.2,0.25,0.0,0.2,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,1.0,0.0,0.0
7267,0.0,0.08433734939759038,0.07777777777777778,0.3055555555555555,0.018255516826850473,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0
1421,1.0,0.6385542168674699,0.4222222222222223,0.3611111111111111,0.04047291667731564,1.0,1.0,0.0,0.5,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
13218,0.0,0.45783132530120485,0.21111111111111114,0.25,0.01024308247379548,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
4608,1.0,0.5903614457831325,0.8777777777777779,0.25,0.06782781186396046,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,0.0,0.0
819,0.0,0.048192771084337366,0.011111111111111072,0.2777777777777778,0.017179436064411812,0.6666666666666666,0.6666666666666666,0.5,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
8650,0.0,0.40963855421686746,0.5444444444444444,0.2777777777777778,0.041562008549848276,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,1.0,0.0
4337,0.0,0.0963855421686747,0.4444444444444444,0.08333333333333333,0.009790240769043349,0.6,0.2,0.25,0.0,0.0,0.0,0.2,0.0,0.25,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0
4170,0.0,0.13253012048192772,0.25555555555555554,0.3611111111111111,0.028752229895162983,0.6,1.0,0.25,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0
14062,0.0,0.012048192771084348,0.4111111111111111,0.2777777777777778,0.007254081112809267,1.0,0.2,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.4,0.0,0.0,1.0,0.0
14297,0.0,0.3614457831325302,0.033333333333333326,0.41666666666666663,0.016929880907553846,0.75,0.5,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,1.0
10933,0.0,0.45783132530120485,0.5444444444444444,0.3055555555555555,0.04630127442274431,1.0,0.8,0.25,0.25,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.25,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0
9252,0.0,0.5542168674698795,0.2222222222222222,0.1388888888888889,0.005851994595432699,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1.0
12978,0.0,0.8192771084337349,0.7000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0
14248,0.0,0.8433734939759037,0.23333333333333328,0.2222222222222222,0.02854563979887922,1.0,0.75,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.2,0.2,0.0,0.0,1.0,0.0
409,1.0,0.27710843373493976,0.4111111111111111,0.25,0.008023173682021446,1.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0
1285,0.0,0.28915662650602414,0.19999999999999996,0.3333333333333333,0.008156688152036682,0.75,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0
9072,1.0,0.37349397590361444,0.5555555555555556,0.2222222222222222,0.04215119498527034,0.6,0.8,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
12539,0.0,0.891566265060241,0.7111111111111111,0.3611111111111111,0.05525198880239083,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.4,0.5,0.0,1.0,0.0
3643,1.0,0.6024096385542169,0.8444444444444444,0.1388888888888889,0.0584003366779631,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5689,0.0,0.5542168674698795,0.21111111111111114,0.38888888888888884,0.0054029851690825855,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0
1091,0.0,0.3855421686746988,0.033333333333333326,0.3333333333333333,0.015490139617988646,1.0,0.6,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,1.0,0.0
